ID_Record,Legal Account,Bus External ID,Legal Firm,Legal Type,Legal Type Def,Legal Status,LE Creation Date,LE Modified Date,LE Closed Date,Legal Tax Category,IRS TIN ID,MPID,GIIN ID,FACTA ID,WCIS ID,TEFRA ID,Flag LE Closed Date vs LE Modified Date,Flag LE Closed Date vs LE Creation Date,Flag Closed Date vs Status
989,26602724,3HXG0936,Owens & Garcia Counsel,AG,Agriculture,ACTIVE,2021-10-03,2022-06-25,,G,2014769,731636,858238,562785239,80692,8856618,N,N,N
875,29007347,5GRD0035,Martin & Smith Prosecutors,AFD,Allowance For Depreciation,ACTIVE,2005-09-23,2013-08-26,,N,6958516,238096,837904,385570432,13333,5633733,N,N,N
81,64715863,0WJC0202,Parker & Garcia Law,AFD,Allowance For Depreciation,ACTIVE,2018-02-03,2022-09-04,,N,6947837,112312,717401,697194700,69861,3284573,N,N,N
664,70579096,4EYY0758,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2015-03-17,2018-11-07,,M,7613372,717919,825552,597952843,96325,6839277,N,N,N
243,21946987,5XOC0394,Martin & Lewis Partners,BANK,Bank Division,ACTIVE,2006-07-03,2013-03-11,,N,5173047,250996,790583,907004712,87463,3673292,N,N,N
699,78620838,3QNA0386,Owens & Garcia Partners,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2019-08-06,2022-05-23,,N,7095934,609906,683308,762583247,42189,9523215,N,N,N
949,58745687,1LTZ0168,Garcia & Lewis Litigators,CREDIT,Credit Account,ACTIVE,2002-12-12,2020-11-16,,I,1668016,663818,234301,912630718,85902,3264344,N,N,N
269,27723222,5GCN0403,,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,1998-01-05,2013-08-26,,Ba,1386205,567519,638807,367472099,30283,1280222,N,N,N
542,64189844,5TUD0882,Anderson & Jackson Partners,ADVIS,Legal Advisor,ACTIVE,1994-09-25,,,M,3979926,342475,421183,468409730,88653,6918248,N,N,N
432,73841505,8UZR0040,Garcia & Evans Consultants,AFFRS,Affairs,ACTIVE,1998-11-04,2013-03-06,,I,4169108,659640,265735,253941647,72382,9176482,N,N,N
477,67053989,1CIZ0964,Martin & Anderson Litigators,AFF,Available Funds File,CLOSED,1997-11-08,2002-06-20,2004-05-19,Ba,9656762,683573,848363,839809839,64270,1471477,N,N,N
592,70955992,7BPN0848,Anderson & Smith Associates,ADVIS,Legal Advisor,ACTIVE,1992-08-24,1994-10-09,,I,6260769,887416,573276,615668153,28676,9174233,N,N,N
429,20331878,9AIP0498,,TRADR,Trader credential account,HISTORY,2020-04-24,2021-11-29,2022-01-30,N,9276648,968748,986448,101903527,10269,2331031,N,N,N
787,89643546,8QOK0186,Lewis & Baker Solicitors,AFD,Allowance For Depreciation,HISTORY,2015-11-29,2019-06-10,2021-02-02,M,7734364,236160,255956,926343586,37559,1490004,N,N,N
841,31394607,5DVP0202,Nelson & Smith Prosecutors,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",HISTORY,2008-04-23,2017-07-03,2020-11-02,G,6795197,232134,785896,403179650,77605,3382848,N,N,N
401,31832459,0BPV0315,Williams & Carter Prosecutors,BENE,Beneficiary credentail for investment,ACTIVE,2014-05-07,,,Bt,8090049,679204,966572,787735712,64808,6522688,N,N,N
482,67713469,4ECK0731,Parker & Young Advisors,BENE,Beneficiary credentail for investment,ACTIVE,2009-12-08,2017-02-01,,D,4310340,193251,125104,330621141,42680,5896649,N,N,N
92,71760912,0MFV0233,Zimmerman & Parker Justice,AFD,Allowance For Depreciation,ACTIVE,2013-02-22,,,Bt,2177204,442772,751132,892772727,84291,2789331,N,N,N
413,12127896,2ACP0703,Quinn & Fisher Partners,CORP,Corporation Division,ACTIVE,2020-06-22,2021-04-07,,I,4838849,329274,920594,153227715,18971,7702400,N,N,N
125,57202235,5HTC0658,Lewis & Carter Counsel,TRADR,Trader credential account,HISTORY,1994-04-12,2020-10-13,2020-10-19,G,5921773,964651,305618,926998942,47841,2770944,N,N,N
372,40231218,7JZU0477,Garcia & Smith Associates,BENE,Beneficiary credentail for investment,ACTIVE,2018-04-18,2021-08-23,,G,9649490,448826,206539,601409126,36490,8372048,N,N,N
53,68244433,3VYG0673,King & Underwood Counselors,AFF,Available Funds File,ACTIVE,2006-03-15,,,Ba,6597777,498040,464287,664606843,38946,9707926,N,N,N
794,48297731,3BWE0954,Quinn & Garcia Advocates,AFF,Available Funds File,HISTORY,2005-02-23,2018-03-12,2020-09-20,Bt,9344592,614451,247308,487066823,28214,6856781,N,N,N
798,29867505,0VHG0143,Jackson & Lewis Attorneys,TRADR,Trader credential account,ACTIVE,2004-06-21,2009-09-13,,N,3459605,189508,186748,741949273,74588,3533772,N,N,N
20,74122721,4WGQ0102,Vasquez & Young Advisors,BANK,Bank Division,ACTIVE,1990-09-04,2023-07-15,,I,3146720,808654,977469,933825955,51920,5101515,N,N,N
70,46790922,2PXM0497,Vasquez & Taylor Attorneys,BENE,Beneficiary credentail for investment,ACTIVE,2008-06-17,2013-12-31,,Bt,5580315,200283,339865,870103172,34872,2774066,N,N,N
455,85385775,4KNN0429,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2018-12-16,,,D,6370030,417678,864664,101188758,22849,8738773,N,N,N
684,37828211,9FLR0577,Baker & Martin Defenders,AFFRS,Affairs,ACTIVE,2018-05-09,2019-11-15,,I,7317215,542169,436009,849389755,62618,5260709,N,N,N
655,42743976,2GYQ0935,Vasquez & Davis Advisors,BANK,Bank Division,ACTIVE,2003-08-01,2023-08-15,,I,2927066,538948,335622,462359843,12520,8295077,N,N,N
581,21998322,2DVD0053,Underwood & Williams Legal,AG,Agriculture,ACTIVE,1994-05-06,2013-09-24,,Bt,1703242,417716,253270,158937470,44691,3408644,N,N,N
10,71470165,4MQA0375,Young & Zimmerman Law,AFFRS,Affairs,HISTORY,2010-09-14,2024-01-07,2024-01-14,I,7708786,771012,936449,107028297,20380,8726066,N,N,N
315,92898143,1VTF0751,Underwood & Nelson Legal,BANK,Bank Division,ACTIVE,2009-01-22,2019-11-05,,M,5866916,669918,540758,425362524,26597,6219819,N,N,N
325,54527957,7QUK0308,Jackson & Lewis Legal,BENE,Beneficiary credentail for investment,ACTIVE,2012-02-11,2013-08-28,,N,8839151,855597,670751,607323324,33560,9273618,N,N,N
876,58582686,8PSB0298,Underwood & Martin Associates,AFF,Available Funds File,ACTIVE,2008-04-05,,,D,7589439,944647,879885,786580946,67333,5076636,N,N,N
356,73291035,8KQL0840,Williams & Owens Advisors,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2009-01-15,2009-07-04,,G,9980804,855896,593967,592791752,87529,6647854,N,N,N
553,70935860,1XJN0390,Roberts & Zimmerman Justice,AG,Agriculture,ACTIVE,2011-08-06,2014-07-29,,M,3943308,354471,680313,223256725,91975,7530534,N,N,N
661,59464053,1ORA0289,Smith & Anderson Legal,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",CLOSED,2006-08-30,2013-07-16,2014-09-22,Ba,6658844,940515,890501,774139243,50212,7412458,N,N,N
701,76657548,7EIA0346,Nelson & Young Legal,TRADR,Trader credential account,ACTIVE,1993-12-09,1997-01-22,,Ba,8479355,415964,346808,690459403,52498,2891033,N,N,N
532,81909353,1DJK0566,Carter & Smith Consultants,AFFRS,Affairs,HISTORY,2022-11-17,2023-04-11,2023-06-26,M,3319238,371720,740797,748571129,57645,5020715,N,N,N
913,27798686,4ZQI0486,Harris & Quinn Associates,AFF,Available Funds File,ACTIVE,2007-01-20,2023-09-04,,Bt,3970213,546739,723025,263774497,96974,3084437,N,N,N
510,79322264,1YDS0883,Underwood & Nelson Consultants,AG,Agriculture,ACTIVE,2005-05-08,2010-08-12,,Bt,5367013,671391,587316,582586154,89035,8218538,N,N,N
91,41211205,2MTW0987,Carter & King Justice,ADVIS,Legal Advisor,ACTIVE,2004-05-02,2023-01-11,,N,4251098,739479,996963,889004362,84747,6087549,N,N,N
309,91906029,3BCP0529,Zimmerman & Lewis Consultants,CORP,Corporation Division,ACTIVE,2004-04-25,2016-03-22,,N,3298322,782732,172753,433556448,73561,9427887,N,N,N
164,84483665,8LLN0774,Fisher & Roberts Associates,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2006-07-26,2010-04-04,,N,4492840,173999,404165,694122727,83807,6955527,N,N,N
441,47780283,1DJK0566,Garcia & Parker Counselors,AFF,Available Funds File,ACTIVE,2000-07-24,2023-10-13,,Bt,6848319,615561,490223,885860792,72493,3914215,N,N,N
202,30251121,4TVZ0748,Quinn & Underwood Defenders,CREDIT,Credit Account,ACTIVE,2017-02-03,2018-07-04,,Ba,1085494,626882,546126,776756426,41943,2205538,N,N,N
949,17675772,9DFJ0570,Parker & Lewis Counselors,AG,Agriculture,ACTIVE,2009-01-31,2019-02-28,,Ba,7162702,391221,842190,231711077,48882,5411793,N,N,N
115,62590777,7JZU0477,King & Vasquez Advocates,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",CLOSED,2023-09-04,,2024-01-27,Ba,7307439,995300,219765,790726392,50364,2617369,N,N,N
675,35533433,9JDQ0024,Young & Garcia Counselors,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2013-08-11,2020-10-27,,G,2854452,923491,717411,775270945,33534,4787909,N,N,N
91,68055950,5DHE0533,Baker & Smith Partners,AFD,Allowance For Depreciation,ACTIVE,2011-10-29,2023-12-11,,I,1026603,256732,951384,702227508,90857,9945122,N,N,N
12,64878326,1MTF0532,Anderson & Williams Law,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2021-03-09,2021-06-19,,M,9664885,602938,990250,177126302,45767,5069647,N,N,N
164,22247056,7DFD0855,Owens & Jackson Associates,AG,Agriculture,HISTORY,2007-04-17,2023-03-16,2023-09-17,Ba,2404818,333112,528622,693448165,34521,7525075,N,N,N
136,76421577,6UBV0602,Smith & Roberts Partners,AFF,Available Funds File,ACTIVE,2023-12-23,2024-01-15,,N,2153691,896025,439752,713345888,92287,8571756,N,N,N
52,91845672,8XMS0970,Harris & Williams Consultants,BENE,Beneficiary credentail for investment,HISTORY,2010-04-27,,2022-07-16,I,2482986,227680,793145,174078318,82794,2070597,N,N,N
147,51360087,8FJN0802,Garcia & Anderson Law,BENE,Beneficiary credentail for investment,ACTIVE,2016-05-10,2018-10-10,,I,9252640,405217,666509,600984664,40510,6579189,N,N,N
31,99217961,1HUP0045,Nelson & Carter Partners,AFD,Allowance For Depreciation,ACTIVE,2008-02-01,2022-08-22,,D,5484062,396856,827417,319834608,86343,6164694,N,N,N
319,56213876,1STD0746,Owens & Jackson Counsel,AG,Agriculture,ACTIVE,1992-01-30,2018-02-21,,Bt,4772408,410879,720542,876177387,69682,8966863,N,N,N
703,84031182,0EXW0121,Lewis & Martin Justice,AG,Agriculture,ACTIVE,2015-10-17,2023-08-11,,Bt,7985499,171186,112627,267825136,25036,9050360,N,N,N
756,30209934,2ZTS0791,Fisher & Vasquez Consultants,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2019-08-21,2021-03-09,,N,4953569,889505,734333,742241350,57598,9966160,N,N,N
865,12797534,1ZJV0855,Quinn & Davis Counsel,CORP,Corporation Division,ACTIVE,1993-12-16,2001-04-29,,D,9101135,152860,173812,290124296,87204,7767086,N,N,N
982,30175399,5UYR0441,Davis & Taylor Counselors,BANK,Bank Division,ACTIVE,1999-03-07,2013-12-28,,M,6661660,227948,455871,666526106,25662,1935453,N,N,N
365,55061086,0EIN0154,King & Young Legal,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2003-11-19,2012-02-26,,Bt,8357466,461496,276634,470458602,48790,7831477,N,N,N
17,88888345,5PTL0050,Martin & Nelson Attorneys,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,1992-07-28,2010-02-22,,N,1422485,578671,276789,609547967,39786,8648057,N,N,N
184,67193454,1WUC0892,Jackson & Quinn Attorneys,TRADR,Trader credential account,ACTIVE,1991-09-18,2020-08-05,,G,3009977,530097,403193,670556366,81426,6519735,N,N,N
513,58467591,3TAF0126,Davis & Taylor Advisors,ADVIS,Legal Advisor,ACTIVE,1996-03-03,2005-10-02,,N,4869535,810566,409742,285464952,18581,6763078,N,N,N
55,86270822,1TUP0619,Underwood & Evans Associates,TRADR,Trader credential account,ACTIVE,2024-01-06,,,Ba,3233737,227540,115394,794641612,60530,4641575,N,N,N
247,24417104,1ZJV0855,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2015-09-29,2015-10-08,,D,1860409,463547,845649,345587879,74715,2894974,N,N,N
594,82989756,2JLB0124,Davis & Jackson Law,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2009-05-06,2014-12-11,,D,3085875,413199,163028,975604077,85033,2653225,N,N,N
921,19147842,8HBM0724,Fisher & Carter Law,AG,Agriculture,CLOSED,1993-07-07,1998-06-01,2007-09-01,Bt,5853125,583620,906280,531864724,89737,2932140,N,N,N
725,66461688,5MME0557,Davis & Owens Barristers,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2016-01-25,2019-04-12,,N,5102954,949408,503274,143037803,75246,7353788,N,N,N
316,72690192,0YXO0770,Jackson & Quinn Associates,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2021-09-11,2022-08-27,,I,5855822,665806,736443,121459520,35320,1200443,N,N,N
715,79230130,5LTM0852,Zimmerman & Harris Justice,BANK,Bank Division,ACTIVE,2006-03-20,2010-10-11,,N,9193223,673303,690494,889069712,71940,2857436,N,N,N
604,37828211,5LHX0859,Baker & Vasquez Counselors,BENE,Beneficiary credentail for investment,ACTIVE,2006-08-04,2013-02-20,,D,8847819,879442,481628,439269644,95002,2373212,N,N,N
28,17974327,2HEQ0785,,BENE,Beneficiary credentail for investment,ACTIVE,2003-09-11,2004-08-30,,Bt,7964622,652983,472255,158834241,69437,1713899,N,N,N
153,26403213,2WLY0059,Roberts & Carter Prosecutors,AFD,Allowance For Depreciation,ACTIVE,2023-07-26,2023-10-03,,N,8943774,873380,188622,880825610,45205,5336162,N,N,N
506,73841505,8MKK0551,Smith & Evans Law,BANK,Bank Division,HISTORY,2023-03-21,2023-05-24,2023-09-21,Bt,1190899,162748,645950,345648030,21760,7032075,N,N,N
414,13396893,5OLI0208,,AFFRS,Affairs,ACTIVE,1999-12-30,2008-08-01,,G,5071027,432875,419006,832559111,30813,7598521,N,N,N
443,53120024,6STC0470,Roberts & Zimmerman Barristers,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2017-09-22,,,Bt,9150936,388456,464247,848629186,29948,5368248,N,N,N
357,90067681,7JQX0257,Underwood & Taylor Barristers,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",CLOSED,1995-10-24,2012-02-25,2019-08-31,M,5099926,203272,634292,962910716,37044,5980563,N,N,N
553,30676139,1VTF0751,Jackson & King Counsel,TRADR,Trader credential account,ACTIVE,2014-11-28,2023-11-22,,I,8403188,589576,670326,456698859,64577,1792020,N,N,N
157,23888046,9URB0602,,CREDIT,Credit Account,HISTORY,1990-10-14,2012-11-11,2014-09-02,Bt,5769841,880728,354138,517869285,74890,2823797,N,N,N
229,87734958,3WSL0343,Anderson & Lewis Solicitors,AFD,Allowance For Depreciation,ACTIVE,2012-03-04,2019-05-16,,Bt,4901781,935438,841285,797395563,43744,6438947,N,N,N
876,82154926,0LEX0507,Evans & Fisher Solicitors,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2018-08-12,2020-04-01,,M,8657248,935186,571250,521344694,29939,3291040,N,N,N
28,23259595,6ZTZ0980,Owens & Taylor Associates,AFFRS,Affairs,ACTIVE,1990-03-31,2002-05-28,,Ba,9545160,798931,619545,417942933,74196,9690626,N,N,N
536,25919493,8IIO0923,Taylor & Baker Consultants,ADVIS,Legal Advisor,ACTIVE,2005-08-16,2013-02-08,,G,1448564,494969,962617,243322088,85101,5930879,N,N,N
620,57392004,6IFK0782,Williams & Lewis Law,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2011-05-16,2021-01-18,,G,1993847,466383,410246,489729569,66128,4462937,N,N,N
290,72453824,3JMA0401,,AG,Agriculture,ACTIVE,2011-04-21,2023-08-24,,D,4452678,807118,523470,173067064,66133,4624552,N,N,N
847,81568473,3YMO0512,Jackson & Vasquez Justice,BANK,Bank Division,CLOSED,2014-07-31,2019-01-21,2023-06-07,N,4907841,450265,638709,196645772,23214,7733367,N,N,N
666,10337657,2YCD0682,King & Parker Attorneys,TRADR,Trader credential account,ACTIVE,2009-11-02,2011-11-02,,N,9149026,431373,385957,333759288,38498,2912374,N,N,N
344,28832125,8BQQ0484,Davis & Anderson Counselors,AG,Agriculture,HISTORY,1995-01-05,2008-12-02,2009-10-20,M,9929698,185598,361157,104406220,77152,4481061,N,N,N
928,40510830,2OKQ0574,Martin & Harris Law,CREDIT,Credit Account,ACTIVE,2022-05-06,2023-08-27,,G,6580136,264101,181064,108650693,81645,4086716,N,N,N
388,60209088,7OCC0576,Vasquez & Williams Barristers,AFFRS,Affairs,ACTIVE,2009-10-05,2016-03-01,,Ba,9168489,375871,194335,942748022,42380,3545675,N,N,N
334,39613148,4LJX0315,Underwood & Smith Solicitors,CREDIT,Credit Account,ACTIVE,2011-01-17,2018-08-30,,M,3575886,114832,932227,251243721,66614,1717394,N,N,N
46,98286561,2YEF0950,,AFD,Allowance For Depreciation,ACTIVE,1999-11-23,2011-01-08,,N,5361111,121274,977057,485243863,18359,4493465,N,N,N
149,37828211,9RJV0233,Fisher & Garcia Advocates,BANK,Bank Division,ACTIVE,2016-03-30,,,M,1315747,937200,188239,947597040,88083,1663051,N,N,N
546,84368459,1EEN0633,Quinn & Baker Barristers,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,1997-03-11,1997-03-27,,G,5553748,961235,532550,909821626,30662,1266190,N,N,N
855,17972223,8LBM0585,Nelson & Carter Attorneys,AG,Agriculture,CLOSED,2019-12-08,2022-12-14,2023-04-27,D,2620617,189215,539337,808777219,87329,7096369,N,N,N
836,86072219,7IUA0141,Anderson & Smith Attorneys,CORP,Corporation Division,CLOSED,2010-04-27,,2014-02-06,Bt,8561624,860419,467944,584995763,46721,3266386,N,N,N
996,83804122,3YIQ0945,Williams & Davis Defenders,BANK,Bank Division,HISTORY,1996-11-16,2023-05-03,2023-09-14,M,3959429,157805,905638,710145948,96006,7485988,N,N,N
492,93395851,3HWF0360,Fisher & Lewis Advisors,TRADR,Trader credential account,ACTIVE,2011-05-02,2014-04-07,,N,9995881,772796,607195,899719023,13924,9602868,N,N,N
292,44160303,0LEX0507,Jackson & Smith Prosecutors,TRADR,Trader credential account,ACTIVE,1999-05-10,,,Ba,7574640,503480,310216,559192762,55336,9085354,N,N,N
130,63470824,2OKQ0574,Underwood & Garcia Defenders,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,1998-10-08,2023-08-15,,G,5940282,594322,817262,712315137,27398,3214083,N,N,N
