ID_Record,Account,Branch,External ID,Business Status,Company Name,Account Type,Creation Date,Modified Date,Closed Date,Business TAG,Security Category,Flag Closed Date vs Modified Date,Flag Closed Date vs Creation Date,Flag Closed Date vs Status
481,481,3ICJ,3ICJ0481,CLOSED,Apex First Corp,VBCW,2020-03-25,2023-09-20,2023-09-27,TXS,5,N,N,N
540,540,3QKF,3QKF0540,HISTORY,Brilliant Progressive Solutions,HERA,2003-05-18,2012-09-17,2019-03-24,XRA,1,N,N,N
157,157,2KBE,2KBE0157,CLOSED,Omega Synergistic Corp,HAYQ,2018-04-08,2021-03-27,2022-07-10,XRA,3,N,N,N
277,277,9IAG,9IAG0277,ACTIVE,Global Evolve Enterprises,HERA,2008-12-14,2016-09-12,,TXS,5,N,N,N
61,61,1VMV,1VMV0061,ACTIVE,,UANS,2008-03-26,2023-10-18,,ZKV,0,N,N,N
60,60,0JFF,0JFF0060,ACTIVE,Visionary Strive Group,VCKM,2013-06-19,2021-12-18,,TXS,1,N,N,N
241,241,9JOV,2APF0289,ACTIVE,Dynamic Evolve Group,YAKT,2017-10-28,2021-04-06,,ZKV,1,N,N,N
829,829,8BDW,8BDW0829,ACTIVE,Innovative Transformative Solutions,VCKM,2016-11-10,2020-08-19,1999-03-17,ZKV,2,Y,Y,Y
97,97,6PGJ,6PGJ0097,ACTIVE,Acme Creative Dynamics,WASB,2016-02-27,2019-02-24,1993-08-08,TXS,1,Y,Y,Y
289,289,1ORA,1ORA0289,ACTIVE,Acme Synergistic Enterprises,VBCW,2020-06-01,2023-11-16,,ZKV,2,N,N,N
84,84,4GJA,4GJA0084,ACTIVE,Vibrant Synergistic Consulting,VCKM,2020-04-14,2020-09-16,,XRA,5,N,N,N
997,997,6AQP,6AQP0997,CLOSED,Infinite Cutting-Edge Consulting,XEXM,2001-03-05,2006-05-13,2022-10-10,XRA,2,N,N,N
715,715,8GER,8UZR0040,ACTIVE,Alpha Power Group,VCKM,2008-11-27,2020-12-26,,ZKV,0,N,N,N
498,498,8POO,8RVG0014,ACTIVE,Creative Strive Innovations,VBCW,2021-05-23,2024-01-06,,ZKV,4,N,N,N
208,208,5OLI,5OLI0208,ACTIVE,Strategic Inspiration Enterprises,YAKT,1995-04-19,1998-02-04,,ZKV,3,N,N,N
503,503,3XKP,5OLI0208,ACTIVE,,YAKT,2009-05-28,2014-08-23,,TXS,4,N,N,N
553,553,4RRH,4RRH0553,ACTIVE,Fusion Transformative Group,GLKB,2016-08-31,2019-10-26,2016-06-25,TXS,2,Y,Y,Y
830,830,0BAJ,0BAJ0830,CLOSED,Infinite Visionary Solutions,XEXM,2002-09-18,2007-03-13,2018-03-02,XRA,3,N,N,N
512,512,3YMO,4ZFN0345,ACTIVE,Vibrant Cutting-Edge Systems,HAYQ,2014-02-21,2021-11-14,,XRA,3,N,N,N
530,530,5UBL,3HOR0691,CLOSED,Brilliant Strategic Consulting,HAYQ,1990-12-11,1994-06-14,1995-07-12,TXS,3,N,N,N
152,152,3NCY,3NCY0152,ACTIVE,Dynamic Global Enterprises,XEXM,2022-03-06,2022-04-17,,ZKV,4,N,N,N
982,982,6WFE,5NZM0848,ACTIVE,Epic Forward Systems,VBCW,2013-03-19,2021-08-21,,TXS,2,N,N,N
555,555,0JOQ,0JOQ0555,ACTIVE,Acme Tech Enterprises,VBCW,2016-03-07,2020-06-04,,XRA,1,N,N,N
602,602,9URB,9URB0602,CLOSED,Global Power Group,WASB,1995-05-29,2007-11-26,2015-07-22,TXS,3,N,N,N
395,395,1VGY,1VGY0395,HISTORY,Elite Cutting-Edge Solutions,YAKT,2005-04-19,2013-03-27,2018-10-01,TXS,1,N,N,N
415,415,6DJF,5JUJ0852,ACTIVE,Strategic Digital Innovations,VBCW,1991-07-24,2006-03-25,,ZKV,3,N,N,N
121,121,1GIL,7OMI0776,ACTIVE,Infinite Progressive Enterprises,XEXM,1990-12-09,2020-09-05,,ZKV,0,N,N,N
749,749,3KWQ,3QKF0540,ACTIVE,Strategic Ingenious Technologies,VCKM,1998-09-03,2021-03-25,,XRA,4,N,N,N
105,105,4UGT,4UGT0105,ACTIVE,Innovative Smart Technologies,VBCW,2008-01-30,2023-04-03,1996-05-08,TXS,4,Y,Y,Y
403,403,6PRR,6PRR0403,ACTIVE,Infinite Inspiration Technologies,XEXM,1994-03-30,2016-08-07,,TXS,3,N,N,N
709,709,6UHK,6UHK0709,ACTIVE,Brilliant Strategic Group,GLKB,2002-06-27,2017-01-26,,TXS,1,N,N,N
848,848,0GYN,9NHE0407,CLOSED,Mega Visionary Technologies,VBCW,2022-09-30,2023-04-09,2023-07-31,ZKV,2,N,N,N
592,592,9EQT,9EQT0592,HISTORY,Alpha Power Enterprises,GLKB,2003-10-24,2012-07-25,2018-01-29,ZKV,4,N,N,N
961,961,5QOE,1NBS0604,ACTIVE,,WASB,2011-04-16,2018-12-05,,XRA,5,N,N,N
602,602,9FWR,9FWR0602,CLOSED,Elite Ingenious Consulting,XEXM,2015-01-02,2023-11-18,2024-01-07,TXS,0,N,N,N
181,181,6IGG,6IGG0181,ACTIVE,Visionary Revolutionary Enterprises,UANS,2001-03-16,2002-03-26,1993-06-15,ZKV,1,Y,Y,Y
34,34,4PUJ,4PUJ0034,ACTIVE,Proactive Evolution Enterprises,UANS,1993-02-21,2000-05-27,,TXS,4,N,N,N
177,177,2MZP,2MZP0177,HISTORY,Proactive Impactful Enterprises,VCKM,1991-09-14,2016-08-07,2022-12-19,XRA,5,N,N,N
725,725,2GCO,2GCO0725,ACTIVE,Tech Transformative Consulting,XEXM,1991-01-09,,,ZKV,0,N,N,N
400,400,2DKM,1LTR0627,ACTIVE,Proactive Synergy Enterprises,HAYQ,2020-05-16,2021-07-19,,ZKV,3,N,N,N
410,410,8DEQ,8DEQ0410,ACTIVE,Diverse Forward Solutions,UANS,2008-11-08,2022-05-16,,TXS,4,N,N,N
673,673,3PPB,3JJR0284,ACTIVE,Tech Vision Technologies,YAKT,2000-03-19,2012-02-16,,XRA,2,N,N,N
546,546,2MWS,2MWS0546,HISTORY,Superior Innovative Consulting,WASB,2010-08-07,2023-12-08,2024-01-13,TXS,4,N,N,N
747,747,9AFH,9AFH0747,ACTIVE,Innovative Inspiration Solutions,XEXM,1994-05-01,2000-07-27,,ZKV,1,N,N,N
351,351,7XIO,2NNO0710,ACTIVE,Omega Future Enterprises,WASB,2008-11-11,2020-05-23,2006-09-13,ZKV,5,Y,Y,Y
312,312,0EHA,0EHA0312,ACTIVE,Proactive Advanced Industries,HAYQ,2024-01-27,2024-01-27,,TXS,0,N,N,N
859,859,5WLR,0LEX0507,ACTIVE,Prime Cutting-Edge Technologies,VBCW,1990-08-20,2003-03-17,,XRA,5,N,N,N
799,799,6MAD,6MAD0799,ACTIVE,Excellent First Corp,XEXM,2003-03-20,2017-10-29,,ZKV,5,N,N,N
1000,1000,2GGI,2GGI1000,ACTIVE,Swift Ingenious Dynamics,VBCW,2011-10-28,2013-04-06,,TXS,0,N,N,N
312,312,6DKP,6DKP0312,HISTORY,Alpha Forward Labs,HERA,2007-04-11,2017-01-17,2018-11-18,ZKV,0,N,N,N
618,618,2YOP,2YOP0618,ACTIVE,Visionary Precision Enterprises,GLKB,1990-10-19,2023-11-03,,ZKV,4,N,N,N
970,970,8XMS,9BRZ0455,ACTIVE,Alpha Strive Networks,VCKM,2007-05-08,2012-02-01,,XRA,4,N,N,N
131,131,9LMN,6PRR0403,ACTIVE,Diverse Cutting-Edge Enterprises,WASB,2005-03-28,2013-03-13,,XRA,3,N,N,N
277,277,7YNE,7YNE0277,ACTIVE,Alpha Transformative Enterprises,GLKB,1998-03-03,2010-12-18,,XRA,2,N,N,N
545,545,7RWE,7RWE0545,HISTORY,Tech Inspiration Consulting,HAYQ,1997-10-16,2018-09-17,2021-08-05,XRA,2,N,N,N
359,359,6GDI,6GDI0359,ACTIVE,Proactive Transformative Dynamics,UANS,1998-03-25,2019-08-07,,TXS,2,N,N,N
836,836,0OJG,0OJG0836,ACTIVE,Infinite Dynamic Systems,XEXM,2018-04-04,2018-10-15,,XRA,5,N,N,N
470,470,8AKC,0OPA0167,ACTIVE,Fusion Progressive Enterprises,YAKT,2001-09-03,,,ZKV,2,N,N,N
758,758,4EYY,4EYY0758,ACTIVE,Fusion Precision Services,HAYQ,1992-04-11,1999-09-18,,XRA,4,N,N,N
494,494,4MTE,4MTE0494,ACTIVE,Innovative Synergistic Labs,UANS,2002-08-01,2012-09-02,,TXS,5,N,N,N
59,59,2WLY,4VMV0537,ACTIVE,Innovative Revolutionary Ventures,XEXM,2001-01-03,2013-11-25,1992-06-24,XRA,1,Y,Y,Y
259,259,8RPB,3HQR0737,ACTIVE,,HERA,2020-10-13,2023-08-23,,TXS,4,N,N,N
472,472,8XBQ,8XBQ0472,ACTIVE,Innovative Global Consulting,UANS,2017-01-30,2018-07-27,1993-02-07,ZKV,1,Y,Y,Y
512,512,5VPK,5VPK0512,ACTIVE,Apex Future Solutions,UANS,2011-03-10,2020-01-21,,TXS,4,N,N,N
578,578,4WYH,4WYH0578,ACTIVE,Tech Dynamic Enterprises,VCKM,2003-02-06,2008-03-27,,ZKV,3,N,N,N
458,458,3DII,7NSU0946,ACTIVE,Visionary Revolutionary Enterprises,UANS,2001-03-03,,,XRA,5,N,N,N
817,817,3WVJ,3WVJ0817,CLOSED,Visionary First Solutions,UANS,2013-03-16,2018-04-23,2023-01-17,TXS,5,N,N,N
73,73,1HPN,8BDW0829,CLOSED,Superior Future Enterprises,HERA,2004-07-14,2021-11-13,2023-05-26,ZKV,0,N,N,N
946,946,2AWN,3GSL0552,ACTIVE,Vibrant Innovative Enterprises,HERA,2019-05-12,2023-05-01,,ZKV,5,N,N,N
852,852,5JUJ,5JUJ0852,ACTIVE,Strategic Progressive Enterprises,GLKB,2023-09-24,2023-11-04,,TXS,3,N,N,N
923,923,7TIS,7TIS0923,ACTIVE,Ultimate Dynamic Technologies,VBCW,2022-12-23,2023-12-25,,XRA,2,N,N,N
273,273,0DMN,0DMN0273,ACTIVE,Pioneer Inspire Services,GLKB,1992-10-04,2000-01-13,,TXS,2,N,N,N
497,497,3MKN,3MKN0497,ACTIVE,Alpha Synergistic Networks,WASB,2003-07-28,2019-12-12,,XRA,2,N,N,N
598,598,2ECV,2ECV0598,ACTIVE,Elite Revolutionary Solutions,VCKM,2006-12-21,2020-08-16,,TXS,2,N,N,N
184,184,2XOB,8MGK0315,ACTIVE,Proactive Dynamic Innovations,VBCW,2023-08-20,2023-11-19,,TXS,4,N,N,N
350,350,3UKR,3UKR0350,HISTORY,Fusion Dynamic Technologies,GLKB,1996-10-21,2020-12-12,2022-06-27,TXS,4,N,N,N
848,848,5NZM,5NZM0848,ACTIVE,Apex Future Group,XEXM,2011-08-13,2023-08-13,2007-05-11,ZKV,0,Y,Y,Y
238,238,4TAC,0WRJ0721,ACTIVE,Visionary Synergy Solutions,WASB,1996-02-01,2019-10-31,,ZKV,1,N,N,N
590,590,4BAG,4BAG0590,ACTIVE,Global Visionary Co,WASB,2019-02-26,2019-03-10,,ZKV,3,N,N,N
457,457,1OQD,2CZR0918,ACTIVE,Fusion Dynamic Labs,GLKB,2013-04-27,2017-11-21,,ZKV,2,N,N,N
143,143,0VHG,8UXV0890,ACTIVE,,VBCW,2006-06-07,2016-05-25,,TXS,1,N,N,N
315,315,4LJX,5SZD0492,ACTIVE,Global Strive Labs,WASB,2015-04-22,2016-03-25,,ZKV,3,N,N,N
817,817,1EVW,1EVW0817,HISTORY,Tech Inspire Technologies,XEXM,2014-09-29,2023-05-10,2023-07-28,TXS,3,N,N,N
619,619,1TUP,0GGP0236,ACTIVE,Proactive Cutting-Edge Ventures,XEXM,1997-02-12,2004-02-29,,XRA,3,N,N,N
551,551,8MKK,8MKK0551,ACTIVE,,HAYQ,1991-09-20,2009-04-11,1990-05-04,TXS,3,Y,Y,Y
799,799,3HOX,3HOX0799,CLOSED,Visionary Future Solutions,GLKB,2016-10-10,2020-02-15,2022-02-17,ZKV,1,N,N,N
821,821,4IVB,4ZFN0345,CLOSED,,GLKB,1994-07-25,2015-11-17,2022-02-21,ZKV,3,N,N,N
592,592,4BSD,4BSD0592,ACTIVE,Prime Transformative Innovations,HAYQ,2019-06-15,2024-01-10,2011-01-26,ZKV,3,Y,Y,Y
238,238,1GYF,1DEU0295,ACTIVE,Flexible Future Technologies,HERA,2010-01-11,2016-10-13,,ZKV,3,N,N,N
507,507,0LEX,0LEX0507,ACTIVE,Superior Dynamic Industries,GLKB,2017-09-10,2017-11-24,,TXS,4,N,N,N
24,24,9JDQ,9JDQ0024,CLOSED,Tech Transformative Systems,HAYQ,2005-08-15,2018-04-01,2023-11-25,TXS,3,N,N,N
384,384,8VTB,8VTB0384,ACTIVE,Alpha Global Co,UANS,2023-04-07,2023-05-12,,TXS,3,N,N,N
339,339,6IDJ,7FZI0281,ACTIVE,,VBCW,2022-08-01,2024-01-18,,XRA,5,N,N,N
650,650,9QOD,5WKS0943,ACTIVE,Innovative Impactful Consulting,WASB,2013-03-21,2014-10-04,,TXS,3,N,N,N
188,188,2ZVV,2ZVV0188,ACTIVE,Innovative Power Enterprises,VBCW,2006-01-03,2012-07-03,,ZKV,0,N,N,N
7,7,8DWB,8DWB0007,ACTIVE,Innovative Tech Group,VCKM,2017-08-31,2023-08-28,,TXS,2,N,N,N
408,408,8FRV,5NPF0508,ACTIVE,Pioneer Sustainable Systems,GLKB,2000-10-26,,,XRA,3,N,N,N
9,9,8YUY,8YUY0009,ACTIVE,,HAYQ,1991-04-26,2016-07-28,,XRA,1,N,N,N
588,588,2VLE,2ALN0380,HISTORY,Apex Visionary Enterprises,WASB,2023-09-09,2023-09-28,2023-10-13,TXS,1,N,N,N
119,119,0GWT,0GWT0119,ACTIVE,Proactive Advanced Networks,HAYQ,1994-04-18,2009-08-31,,XRA,1,N,N,N
434,434,6ZAC,6ZAC0434,HISTORY,Dynamic Evolve Systems,VCKM,2009-12-13,2020-05-15,2020-06-21,TXS,4,N,N,N
178,178,0JZV,0JZV0178,ACTIVE,Mega Future Corp,HAYQ,2009-01-27,2022-08-13,,TXS,4,N,N,N
588,588,0RQU,0RQU0588,ACTIVE,Fusion Dynamic Industries,YAKT,1995-03-24,2000-08-17,,TXS,0,N,N,N
789,789,4VUI,4VUI0789,ACTIVE,Brilliant Inspiration Innovations,HERA,2010-05-07,2016-07-01,,XRA,4,N,N,N
985,985,9KYS,9KYS0985,ACTIVE,Innovative Creative Solutions,UANS,2023-06-25,2023-10-20,,ZKV,5,N,N,N
849,849,0CZG,0CZG0849,ACTIVE,Brilliant Forward Industries,HERA,2012-02-06,2020-10-05,1999-10-31,ZKV,1,Y,Y,Y
64,64,9IGD,9IGD0064,HISTORY,Fusion Digital Enterprises,YAKT,2013-07-08,2023-12-03,2023-12-29,ZKV,2,N,N,N
592,592,1UNX,1UNX0592,ACTIVE,Infinite Forward Enterprises,VBCW,2022-12-09,2023-08-31,,ZKV,5,N,N,N
576,576,7OCC,7OCC0576,ACTIVE,Elite Creative Group,WASB,1990-12-11,2008-10-23,,TXS,3,N,N,N
87,87,7XWF,6INB0879,ACTIVE,,VCKM,2006-10-16,2023-10-11,,TXS,2,N,N,N
444,444,6LKK,8MRV0492,ACTIVE,Swift Synergistic Enterprises,VCKM,2023-05-26,2023-07-04,,TXS,4,N,N,N
470,470,0LPZ,0LPZ0470,CLOSED,Creative Future Group,HAYQ,2003-09-25,,2002-09-09,ZKV,3,N,Y,N
940,940,3PPE,2VTE0907,CLOSED,Swift Vision Group,GLKB,2014-04-12,2016-02-13,2022-12-01,ZKV,0,N,N,N
628,628,8CUQ,1AHT0982,CLOSED,Ultimate Inspiration Services,VCKM,1993-07-30,2006-01-15,2008-04-17,ZKV,5,N,N,N
298,298,8PSB,8PSB0298,ACTIVE,Excellent Inspire Solutions,UANS,2001-12-15,2008-01-08,,ZKV,4,N,N,N
996,996,3NNS,1SRV0278,ACTIVE,Infinite Power Enterprises,HERA,2017-09-10,2024-01-12,1998-01-07,XRA,4,Y,Y,Y
89,89,7YRF,7YRF0089,ACTIVE,,HERA,2024-01-12,,,ZKV,5,N,N,N
848,848,7BPN,7BPN0848,ACTIVE,,VCKM,1997-05-31,2019-01-20,1996-07-04,ZKV,3,Y,Y,Y
627,627,7QYU,3ZEV0639,ACTIVE,Proactive Power Co,WASB,1995-10-24,2008-05-01,,TXS,4,N,N,N
427,427,2SAT,2SAT0427,HISTORY,Apex Visionary Corp,VCKM,2021-05-06,2023-12-08,2023-12-25,XRA,3,N,N,N
832,832,2BKX,2BKX0832,CLOSED,Innovative First Enterprises,GLKB,2006-03-06,2017-06-14,2022-02-05,TXS,5,N,N,N
168,168,1LTZ,1LTZ0168,HISTORY,,UANS,2022-04-16,2023-02-26,2023-11-18,TXS,1,N,N,N
952,952,1BHK,4HDZ0141,ACTIVE,Innovative Digital Systems,WASB,2009-08-26,2019-12-14,,ZKV,1,N,N,N
639,639,3ZEV,3ZEV0639,ACTIVE,Innovative Dynamic Enterprises,YAKT,1990-03-01,2019-07-20,,TXS,3,N,N,N
250,250,8KKV,8KKV0250,ACTIVE,Swift Dynamic Group,VBCW,2003-10-09,2008-10-13,,XRA,3,N,N,N
476,476,5SHH,5SHH0476,ACTIVE,Ultimate Synergistic Innovations,UANS,1998-06-28,,,XRA,4,N,N,N
516,516,2AKU,2AKU0516,ACTIVE,Creative Synergistic Enterprises,XEXM,2001-01-26,2004-06-10,,ZKV,0,N,N,N
992,992,1ELR,1ELR0992,ACTIVE,Infinite Dynamic Solutions,WASB,2022-09-12,2024-01-06,,TXS,2,N,N,N
724,724,8HBM,8HBM0724,ACTIVE,Apex Forward Innovations,HAYQ,1995-11-01,2001-02-06,1990-08-23,XRA,1,Y,Y,Y
632,632,8POP,8POP0632,HISTORY,Global Digital Enterprises,VCKM,2014-03-14,2014-10-22,2023-05-06,ZKV,0,N,N,N
869,869,8SUQ,8SUQ0869,ACTIVE,Tech Impactful Industries,HERA,1990-10-23,2009-07-12,,XRA,5,N,N,N
833,833,9IIG,9IIG0833,ACTIVE,Flexible Inspiration Group,HERA,2009-12-07,2012-12-20,,TXS,4,N,N,N
908,908,4XUJ,7XJE0796,ACTIVE,Prime Creative Consulting,VCKM,2014-03-02,2017-03-30,,ZKV,1,N,N,N
981,981,5WRB,5WRB0981,CLOSED,,YAKT,2022-02-01,2023-12-14,2023-12-31,TXS,3,N,N,N
110,110,7OEG,1RYA0767,ACTIVE,Tech Future Co,VBCW,2010-12-23,2022-05-04,,ZKV,2,N,N,N
828,828,5PPE,5PPE0828,ACTIVE,Tech Evolve Technologies,XEXM,2009-08-01,2014-04-14,,TXS,0,N,N,N
523,523,7KDZ,7BTG0464,ACTIVE,Infinite Cutting-Edge Labs,UANS,2003-07-20,2014-07-09,,ZKV,0,N,N,N
383,383,0ZMR,0ZMR0383,ACTIVE,,VCKM,2002-06-27,2007-10-31,,XRA,2,N,N,N
63,63,7KOK,7KOK0063,ACTIVE,Proactive Strive Technologies,WASB,2022-09-25,2023-04-02,1993-10-21,ZKV,1,Y,Y,Y
995,995,0LCF,0LCF0995,CLOSED,Omega Forward Ventures,XEXM,2013-05-09,2019-10-17,2002-08-19,ZKV,5,Y,Y,N
295,295,1DEU,2MTW0987,ACTIVE,Global Dynamic Enterprises,WASB,2021-07-14,2021-09-12,,ZKV,4,N,N,N
855,855,1ZJV,3ZRP0511,HISTORY,Global Power Group,UANS,2004-09-04,,2022-09-08,TXS,3,N,N,N
966,966,0WXV,0WXV0966,HISTORY,Apex Digital Enterprises,WASB,2008-07-24,2009-07-22,1995-10-13,ZKV,4,Y,Y,N
850,850,9RFG,9RFG0850,HISTORY,Omega Vision Enterprises,YAKT,2015-02-07,2022-04-15,2023-12-26,TXS,0,N,N,N
917,917,4CXR,8FRV0408,CLOSED,,YAKT,1994-08-12,2024-01-26,2024-01-28,TXS,3,N,N,N
542,542,0RLZ,9KYS0985,ACTIVE,Proactive Dynamic Enterprises,XEXM,2021-02-13,2021-08-27,,XRA,2,N,N,N
658,658,5HTC,5HTC0658,ACTIVE,Acme Tech Enterprises,VBCW,2016-06-26,2017-12-26,,TXS,5,N,N,N
146,146,7NZF,7NZF0146,ACTIVE,Elite Visionary Enterprises,VCKM,1991-05-02,,,TXS,3,N,N,N
964,964,0BZK,0WJC0202,CLOSED,Flexible Tech Solutions,XEXM,2023-06-15,2023-08-28,2023-10-15,TXS,5,N,N,N
122,122,2KAE,4JYY0479,ACTIVE,Brilliant Innovative Solutions,WASB,2001-09-17,,,ZKV,2,N,N,N
796,796,7XJE,7XJE0796,CLOSED,,VCKM,2018-06-09,,2020-10-21,TXS,0,N,N,N
6,6,6RVF,4FEE0867,HISTORY,Mega Creative Technologies,HAYQ,2022-10-31,2022-11-27,2023-07-09,XRA,2,N,N,N
718,718,9BEQ,9BEQ0718,HISTORY,Visionary First Services,HAYQ,2009-04-26,2009-07-06,2013-10-26,ZKV,5,N,N,N
93,93,4YBA,4YBA0093,ACTIVE,Prime Visionary Enterprises,VCKM,1999-12-09,2023-07-16,,TXS,5,N,N,N
955,955,7FZG,6WAX0230,HISTORY,Infinite Future Technologies,HERA,1991-02-15,2019-02-08,2019-11-29,ZKV,2,N,N,N
383,383,1HVI,2ZZR0031,ACTIVE,Excellent Tech Solutions,WASB,2010-04-09,2020-02-01,,XRA,2,N,N,N
209,209,5FZE,3TTZ0002,HISTORY,Ultimate Forward Solutions,VCKM,2018-06-21,2023-03-15,2023-06-27,TXS,0,N,N,N
315,315,0BPV,0BPV0315,HISTORY,Prime Sustainable Consulting,HAYQ,2018-09-04,,2023-05-30,TXS,2,N,N,N
823,823,5QAW,5GCN0403,ACTIVE,,VBCW,2000-11-21,2009-02-25,,TXS,0,N,N,N
292,292,8RFD,8RFD0292,ACTIVE,Tech Revolutionary Solutions,VCKM,2018-03-11,2018-12-28,,ZKV,1,N,N,N
484,484,8BQQ,8BQQ0484,ACTIVE,Superior Synergistic Consulting,VCKM,2019-08-28,2023-01-27,,XRA,3,N,N,N
362,362,5GUV,4JYY0479,HISTORY,Pioneer Precision Corp,HAYQ,2007-09-02,,2012-01-14,ZKV,2,N,N,N
141,141,4HDZ,6PRR0403,ACTIVE,Brilliant Inspiration Technologies,XEXM,2014-03-13,2022-01-25,,XRA,2,N,N,N
235,235,3FNE,3FNE0235,ACTIVE,Elite Impactful Innovations,YAKT,1994-07-08,2016-06-16,1990-08-17,XRA,2,Y,Y,Y
529,529,3BCP,3BCP0529,ACTIVE,Diverse Tech Solutions,YAKT,1991-10-23,1998-05-29,,ZKV,5,N,N,N
492,492,0KET,1FYH0642,ACTIVE,Fusion Future Solutions,HAYQ,2023-09-23,2023-10-26,,ZKV,2,N,N,N
745,745,6AZE,6AZE0745,ACTIVE,Ultimate Global Enterprises,HERA,1995-12-17,2017-05-17,,ZKV,1,N,N,N
727,727,5ZFR,5ZFR0727,HISTORY,,VCKM,2017-02-06,2020-07-03,2022-10-21,ZKV,2,N,N,N
774,774,0QOZ,5BSO0691,ACTIVE,Fusion Transformative Innovations,GLKB,2005-11-05,2006-03-02,,XRA,0,N,N,N
520,520,1IFR,8XBE0600,ACTIVE,Prime Digital Enterprises,YAKT,2007-05-31,2018-11-29,2000-03-07,ZKV,1,Y,Y,Y
726,726,5FZP,0JOT0653,ACTIVE,Infinite Evolve Enterprises,UANS,2004-09-07,2006-09-06,,ZKV,2,N,N,N
598,598,4HHR,4HHR0598,ACTIVE,Prime Inspire Group,UANS,2009-03-17,2011-10-18,,ZKV,0,N,N,N
582,582,2RNH,7ZFC0734,ACTIVE,Excellent Synergy Enterprises,HAYQ,2005-10-20,2012-01-17,,TXS,2,N,N,N
949,949,5TAD,5TAD0949,ACTIVE,Ultimate Inspiration Enterprises,WASB,1992-08-26,2003-11-05,,XRA,2,N,N,N
252,252,3RYS,1ZNU0031,HISTORY,Brilliant Vision Corp,WASB,2019-12-22,2023-03-29,2023-06-03,XRA,2,N,N,N
617,617,3GQJ,9BRZ0455,CLOSED,Tech Strive Enterprises,XEXM,2023-06-21,2023-12-04,2024-01-09,TXS,5,N,N,N
330,330,3IFW,1AHT0982,ACTIVE,,VBCW,2010-09-10,2015-09-30,,XRA,0,N,N,N
549,549,7QNE,7QNE0549,ACTIVE,Dynamic Dynamic Consulting,HERA,2018-12-21,2019-10-25,,ZKV,4,N,N,N
640,640,4WZB,4WZB0640,ACTIVE,Acme Inspiration Consulting,HAYQ,2022-11-05,2023-03-30,,XRA,1,N,N,N
129,129,0OGZ,0OGZ0129,ACTIVE,Ultimate First Technologies,XEXM,2000-09-15,2017-12-31,1992-03-21,XRA,0,Y,Y,Y
237,237,2DOG,2DOG0237,ACTIVE,Brilliant Smart Corp,GLKB,2015-11-06,2023-02-01,,ZKV,4,N,N,N
288,288,8LJA,8LJA0288,HISTORY,Omega Digital Dynamics,VBCW,1992-04-28,2003-07-21,2010-03-19,ZKV,3,N,N,N
850,850,4SIO,4SIO0850,ACTIVE,Swift Sustainable Enterprises,YAKT,2004-12-05,,,TXS,0,N,N,N
85,85,6AFD,6AFD0085,ACTIVE,Excellent Cutting-Edge Innovations,YAKT,2009-11-26,2012-08-11,,ZKV,1,N,N,N
156,156,1UAD,1UAD0156,ACTIVE,Pioneer Innovative Ventures,WASB,1993-10-09,2016-07-18,,ZKV,3,N,N,N
822,822,7TJV,8EGZ0344,ACTIVE,,WASB,2012-03-31,2018-08-20,,TXS,1,N,N,N
100,100,8BEU,8BEU0100,ACTIVE,Acme Sustainable Industries,XEXM,2002-08-14,2019-05-07,,TXS,0,N,N,N
281,281,7CGI,7CGI0281,ACTIVE,Flexible Digital Services,VCKM,2001-11-09,,1990-11-02,ZKV,2,N,Y,Y
751,751,0YQG,3XSH0529,ACTIVE,Pioneer Strategic Ventures,UANS,2017-09-30,2018-10-12,,ZKV,3,N,N,N
